L14-1573	
L18-1233	Latin,French,Arabic
W16-5321	Portuguese,German,Spanish,English,Japanese,Chinese
L10-1172	
W07-1709	Portuguese,German,Czech,English,Turkish,French
L18-1674	Myene,German,Basaa,French
P13-2112	Portuguese,Telugu,Lahnda,German,Greek,Bengali,Javanese,Russian,Czech,Swedish,Spanish,Vietnamese,English,Dutch,Italian,French,Arabic
L12-1134	
W17-0214	Hungarian,Finnish,Swedish,English,Lule,Norwegian,Estonian
2015.jeptalnrecital-court.36	Au
2016.jeptalnrecital-poster.9	
L08-1141	
2009.freeopmt-1.7	Portuguese,English,Danish,Norwegian,Swedish
2021.wnut-1.46	English,German,Russian,Czech
2016.jeptalnrecital-jep.67	
L08-1510	
L12-1214	
W09-4604	German,Finnish,Norwegian,Danish
2022.tacl-1.26	German,Hungarian,Slovak,Roma,Ukrainian,Romanian,Russian,Czech,Spanish,English,Italian,Romani
2009.jeptalnrecital-court.36	
2021.findings-acl.374	English
2009.jeptalnrecital-long.26	Apache
L14-1601	
I08-3013	Tagalog,Latin,Malay,Kinyarwanda,Swahili,Nasal
R19-1117	Portuguese,German,Korean,Greek,Latin,Catalan,Spanish,English,Dutch,Italian,Chinese,French
2021.wnut-1.38	German,Russian,Czech,English,Japanese,French
2020.lt4hala-1.20	Latin,Czech
W18-7101	Saami,German,Finnish,Russian,Spanish,English,Norwegian
F13-2024	
W12-1301	
L04-1446	
F12-1069	
K19-2012	Czech
L08-1378	
F12-1034	Spanish,Au,French
L18-1539	
2021.computel-1.8	Nenets,Saami,Mixtec,Russian,Komi-Zyrian,Nahuatl,English,Kamas,Mansi,Komi
2001.jeptalnrecital-poster.10	
F13-3012	
P19-1527	German,Czech,Spanish,English,Dutch
W06-0903	Chinese,English,Arabic
F12-2052	Au
H94-1064	English,French
2022.naacl-tutorials.1	German,Ukrainian,Russian,Czech,English,Chinese
L04-1466	
K17-3009	Slovak,Upper Sorbian,Greek,Finnish,Czech,Vietnamese,English,Japanese,Chinese,Polish,Persian
W19-4212	English,Chinese,Czech
W16-4707	English,French
2020.iwclul-1.1	Russian,Finnish,Komi
2007.jeptalnrecital-long.13	Mo
2020.lrec-1.286	English,German,Russian,French
L04-1041	
L08-1014	
2020.jeptalnrecital-jep.60	
D19-1510	English
L16-1680	German,Slovak,Czech,English,Japanese,Tamil
2020.iwclul-1.5	Kola,Russian,Seneca,English,Udmurt,Chinese,Romanian,Komi
2006.jeptalnrecital-poster.9	
2020.sltu-1.47	Saami,Latin,Russian,Komi-Zyrian,Komi
2020.jeptalnrecital-jep.10	
P14-5003	Hungarian,Czech,English,Turkish,Polish
C12-1135	Greek,English,French,Czech
W19-0307	Itelmen,Nenets,Saami,Aleut,Khanty,Yupik,Latin,Chukchi,Ket,Russian,Selkup,Nanai,Mansi,Arabic,Evenki,Koryak
L16-1432	French
2020.jeptalnrecital-jep.11	Kuo
2016.jeptalnrecital-long.10	
W14-3353	German,Czech,Spanish,English,Chinese,French
W06-1005	Latin,Thai,Spanish,English,French
L16-1077	English
W07-1507	Lule,Swedish,Finnish,Norwegian
W17-2004	English,German
2004.eamt-1.2	Korean,Chinese,French,Arabic
1997.iwpt-1.24	
2004.amta-papers.5	
W17-7908	
W17-4113	German,Korean,Japanese,Turkish,Arabic
W07-1206	German,English,Dutch
1997.iwpt-1.17	English,Japanese
W15-5203	English,Romanian
W17-0109	Nenets,Saami,Ingush,Cree,Khanty,Russian,Komi-Zyrian,Selkup,Spanish,English,Komi
W17-2005	English
1997.iwpt-1.18	Lari
W17-2006	Picard,Danish
W17-0215	Portuguese,Saami,Finnish,Russian,Spanish,English,Lule,Norwegian
D18-1498	Mo
1997.iwpt-1.27	English,Dutch
W17-2007	
S15-2017	Spanish,Apache,English
W11-4101	Nenets,Hungarian,Khanty,Nganasan,Udmurt,Mansi,Komi
W17-0604	Kola,Nenets,Saami,Khanty,Russian,Enets,Komi-Zyrian,Nganasan,Selkup,Udmurt,Komi
W17-2002	English
1997.iwpt-1.19	Hebrew,German
W14-1201	Portuguese,Basque,Spanish,English,Italian,Dutch,Swedish
W11-4102	German,Finnish,English,Norwegian,Swedish,French
W11-0219	
1997.iwpt-1.20	English
2022.findings-acl.205	English,German,Russian,Turkish
2021.eacl-main.112	English,German
W14-5604	Spanish,English
W11-4103	
N09-2012	
1997.iwpt-1.23	
L16-1045	English
W02-0201	
W11-4104	German,Apache,Russian,Spanish,English,Dutch,Japanese,Turkish,French
W18-0201	Finnish,Russian,Komi-Zyrian,Komi,Erzya
D18-1240	
1997.iwpt-1.30	Czech
2005.sigdial-1.20	
W11-4105	Latin,German,Polish
K19-1041	Italian,Mango
2013.mtsummit-wmwumttt.4	Spanish,English,Kam,Lü
1997.iwpt-1.31	
2013.mtsummit-european.7	
W11-4106	Greek,Saxon,English,German
C04-1143	Fum
D18-1166	
1997.iwpt-1.22	
C18-2028	
L04-1282	
E12-1072	Spanish,English,Chinese,Oy,French
E17-1019	English
W11-4107	Hungarian,Latin,Apache,Polish,Slovene,Bulgarian,Czech,Romanian,Estonian
1997.iwpt-1.28	Dutch
1997.iwpt-1.29	English
L12-1172	
2020.acl-demos.32	
2021.naacl-main.192	
W11-4108	English,Bulgarian
N06-2008	Chinese,English,Arabic
W16-3204	
2005.jeptalnrecital-court.6	
2021.emnlp-main.597	Albanian
W03-2807	Maltese,English
1997.iwpt-1.26	Roma,English,Italian,Romanian,French
W11-4109	Armenian,Greek,Latin,Russian,Bulgarian,Slavonic,English
E99-1014	English,Italian,Russian
2022.jeptalnrecital-taln.40	Au
P15-2018	
1997.iwpt-1.25	Korean,English,Koba
W17-1724	French
L08-1462	
W11-4110	English
D18-1131	English
C12-3017	German,Russian,Spanish,English,French
W11-4111	German,Swedish
L10-1298	
L08-1143	
L16-1611	Hausa,Mali,Latin,Amharic,Bauchi,Pulaar,Fulah,Boko,Swahili,Wolof,Arabic,French
2021.naacl-main.411	English
L12-1071	
2021.naacl-demos.7	
L08-1281	
L08-1402	
W11-4113	
2022.naacl-srw.14	Deg
2011.jeptalnrecital-court.38	
2007.jeptalnrecital-poster.28	Lame
L04-1286	
2022.sigmorphon-1.3	German,Inuktitut,Greek,Catalan,Spanish,English,Italian,Chinese,Arabic,French
W01-1004	English
I05-1052	Portuguese,Korean,Spanish,English,Japanese
2022.naacl-srw.16	English,Finnish
R11-2022	
W11-4114	Spanish,Catalan
W06-3317	
E03-1011	
S13-2080	Spanish,English
2022.naacl-srw.17	English,Chinese
W06-0111	English,Chinese
W11-4115	Latin,German
W06-2203	
L14-1306	
P10-4013	
2021.acl-short.28	Tay,English
2022.naacl-srw.18	Vietnamese,English,Italian
W17-7907	
2021.acl-long.252	
W18-6015	Kola,Pnar,Nenets,Saami,Hungarian,Russian,Komi-Zyrian,English,Udmurt,Warlpiri,Dargwa,Komi,Erzya
P13-1056	English,Chinese
L06-1398	
W18-0539	Spanish,English
L16-1201	Portuguese,Mota,English
F14-2011	
2020.vardial-1.13	Portuguese,Basque,Catalan,Occitan,Italian,French
Y12-1044	English,Chinese
L10-1611	
L16-1019	English,German
2022.naacl-srw.12	English,German,French,Czech
2021.cmcl-1.24	English,French
L10-1357	
W09-4403	Spanish
W18-3912	Portuguese,Mota,English,Mum
W17-5018	German,Swedish,English,Chinese,Estonian,French
L14-1679	
L16-1032	Portuguese,English,Swedish,French
Y11-1002	English,French,Chinese
L08-1482	
W15-4610	English
L18-1367	Basque,Apache,Spanish,English,Galician
2021.cmcl-1.20	Hindi
2016.jeptalnrecital-demo.13	
W09-2421	Portuguese,Mota
W14-1206	Portuguese,Spanish,English,Japanese,French
P13-2076	Spanish,English,Italian,French
Y11-1007	English
W14-4334	
D19-5811	Tay
L18-1643	Faroese,Venetian,Tagalog,Croatian,Russian,Catalan,Spanish,Maltese,English,Hindko,Italian,Belarusian,Azerbaijani,Urdu,Vietnamese,Serbian
2021.cmcl-1.17	Apache
2021.gebnlp-1.10	English,French
L06-1399	
2020.lrec-1.358	Portuguese,Catalan,Spanish,Occitan,Italian,Picard,Serbian,French
2016.jeptalnrecital-poster.25	
P09-2089	Portuguese,Mota
L14-1548	
W11-3215	English,Chinese
R19-1141	
2021.cmcl-1.18	
2020.lrec-1.304	Japanese,French
L10-1284	
W17-5406	Portuguese,Catalan,Spanish,English,Italian,Romanian,French,Galician
L12-1250	
W19-8002	Portuguese,Catalan,Spanish,Occitan,Italian,Romanian,French,Galician
Y11-1029	English,Russian,Chinese
N13-1129	
2021.teachingnlp-1.26	English,Italian
2020.cogalex-1.6	German,English,Italian,Chinese,French
P98-1092	English
L10-1318	
W14-0406	Italian
L06-1422	
W17-6517	Serbian,Greek,Slovene,Czech,Urdu,English,Dutch,Hindi,Danish,Polish,French
L10-1509	
F12-2001	
N12-3007	English
2021.cmcl-1.27	English
L04-1154	
2020.lrec-1.813	Spanish,English,French
W99-0511	Portuguese,German,Greek,Spanish,Italian,French
L16-1035	English,French,Gala
F13-1036	English
P09-2006	English,Chinese,Kuo
W12-1618	English
N18-5006	English,Arabic
L12-1303	
L08-1053	
2021.cmcl-1.25	
S12-1068	English
W09-3516	English,Pinyin,Chinese,Kuo
W12-1637	
I17-1001	Russian,Adi,Spanish,English,Chinese,Arabic,French
2021.cmcl-1.28	English
2020.jeptalnrecital-jep.14	
2019.jeptalnrecital-court.29	
2020.semeval-1.274	German,Greek,English,Danish,Turkish,Arabic,French
2020.jeptalnrecital-eternal.1	
W04-2115	Portuguese
2018.jeptalnrecital-long.6	
D18-1452	
F12-2016	English,Au
W09-3537	German,Russian,English,Chinese,Kuo
L00-1256	
2022.eamt-1.46	Dutch
W11-2006	English
W18-6004	Greek,Latin,Czech,Slavonic,English,Italian,Sanskrit,French
L04-1073	
L16-1221	English,French
R11-1086	
2021.cmcl-1.26	English
2004.amta-papers.2	
W11-2031	English
E93-1052	German,Italian,Afar,Arabic,French
L16-1433	English
W18-3309	
L06-1418	
L08-1097	
W16-3632	Picard,German
L18-1319	Russian,Latin,French,Arabic
W06-0604	German,Czech,Slavonic,English,Italian
2021.cmcl-1.16	English
2019.jeptalnrecital-tia.6	Portuguese,English,French
L14-1122	
L14-1591	
2022.acl-long.451	
Y08-1023	English
P15-1078	German,Russian,Czech,Spanish,English,French
2020.jeptalnrecital-eternal.3	Tay,Au
L08-1231	
2020.cogalex-1.9	
C02-2014	German,Hungarian,Finnish,Czech,Spanish,English,Turkish,Polish
L16-1366	Portuguese,English,French
W98-0803	English
I11-1150	English,Chinese
L10-1104	
W14-3351	German,Russian,Catalan,Czech,Spanish,English,French
W05-0509	English,Italian
2021.cmcl-1.19	English
2020.jeptalnrecital-eternal.4	
2011.jeptalnrecital-court.7	
2016.jeptalnrecital-jep.4	
2020.ldl-1.7	Portuguese,Tira,English,German
R17-1037	
2011.jeptalnrecital-long.27	
W02-2224	Chinese
N10-2009	English
L06-1424	
D18-1403	
W18-6012	Finnish,English,Italian,Swedish,French
2022.semeval-1.29	English,Italian,French
2016.jeptalnrecital-long.17	Gala
L04-1519	
W18-6001	Italian
2015.eamt-1.9	
W09-4504	
W12-1406	Au
F12-3015	Au
W00-1311	English,Japanese,Chinese
W06-2301	Dutch
N09-2014	
2016.jeptalnrecital-demo.18	
2021.deelio-1.5	English
W04-0102	Italian
2006.eamt-1.4	Portuguese,Spanish,English
2015.jeptalnrecital-long.11	
W12-3406	English,Polish
W15-5121	French
Y98-1023	Korean,English,Chinese
W09-3902	
K17-1024	English,Arabic,Kuo
2021.cmcl-1.23	English
2011.jeptalnrecital-long.31	
W09-4405	German,English,Dutch,Czech
2005.eamt-1.6	Spanish,English,German
W13-3903	English,Japanese,French
L08-1364	
2021.cmcl-1.5	English
2011.jeptalnrecital-demonstration.12	
L14-1053	
2006.eamt-1.21	German Sign Language,German,British Sign Language,English,American Sign Language
C96-2200	Chinese
R17-1046	
L00-1074	
L10-1118	
E09-1022	
L12-1336	
L14-1453	
L10-1359	
D13-1200	
W03-0420	English,German
Y95-1018	
R17-1072	
L06-1420	
L00-1075	
W08-0130	English,Shan
C00-1002	Italian
L06-1423	
2020.cogalex-1.5	English,German,Italian,Chinese
Y02-1003	English,Chinese
W08-1111	English,Shan
J17-4001	English
W09-4406	Portuguese,Dutch,Polish,French
F12-1033	Au
L14-1544	
2006.eamt-1.26	English,Finnish,Hungarian
2006.jeptalnrecital-long.20	Au
C08-1058	Tsou,English,Chinese
2021.deelio-1.6	English,Baan
P05-3001	
P16-2075	Arabic
L18-1709	English,German,Czech
L18-1719	Spanish,English,Italian
2020.bea-1.9	German,Swedish,Spanish,English,Italian,Estonian
2004.eamt-1.10	English,Hungarian,Kis
2020.cogalex-1.14	English,Chinese
L06-1397	
W09-4404	English,French
W15-3905	Korean,English,Japanese,Danish,Chinese,Pinyin,Kuo
W99-0310	English
Y13-1013	English,German,Japanese,Chinese
R17-1093	
L08-1333	
L10-1141	
W16-3630	German
Y96-1002	Malagasy
J13-3006	Spanish,English,German
W11-3306	
2021.acl-long.320	German
2020.lrec-1.894	Spanish,English,German,Russian
2020.jeptalnrecital-jep.9	Au
2009.jeptalnrecital-court.10	
2020.lrec-1.861	French
O95-1007	
E03-3002	Spanish,English,Catalan
L12-1457	
W13-5503	English,German,Hindi,Arabic
2020.alw-1.12	English
2003.jeptalnrecital-long.20	Au,Bo
W15-2918	Hungarian,Kunda
L18-1361	English
2022.computel-1.21	Pinyin,Chinese
W13-2215	Spanish,English
L10-1253	
W13-5504	English,German
2020.rail-1.4	Northern Sotho,Setswana
2021.acl-short.62	
2006.jeptalnrecital-long.16	
W05-0508	English
L04-1278	
W12-1201	Au,French Sign Language,French
W13-5505	Portuguese,Latin,English,German
2020.rail-1.3	English,Afrikaans,Setswana
2002.jeptalnrecital-long.17	Au,Russian
2020.rail-1.1	English,Afrikaans,Khoekhoe
D19-3014	
2022.naacl-srw.32	
Q17-1030	English
P13-4031	Spanish,Apache
L10-1492	
W13-5508	Dogon,Mali
2022.naacl-main.5	English,Russian
2021.sustainlp-1.2	French
2005.iwslt-1.20	Chinese,English,Japanese,Arabic
D10-1045	English
W13-2244	Spanish,English
L08-1234	
W13-5506	English
2002.jeptalnrecital-long.18	
2022.humeval-1.9	English,French
2001.jeptalnrecital-recital.6	Russian
L12-1432	
W09-4408	
N15-1061	German,Balochi,Gujarati,English,Chinese,Quechua,Indri
2016.jeptalnrecital-long.9	Au
L12-1524	
Q13-1018	Spanish,English,Hungarian
W13-5507	German
W07-1606	Italian
E09-3011	Dutch,Polish
2020.rail-1.5	Basque,Greek,Hebrew,Amharic,Arabic
2021.emnlp-main.349	
D19-1676	English,French
2011.jeptalnrecital-long.21	Rang
W13-5509	English
C92-1002	Swedish
2020.rail-1.6	English,Hadza,French,Swahili
L08-1458	
F14-2014	Au
2021.deelio-1.14	English
2013.mtsummit-posters.10	German,Korean,Apache,English,Japanese,Chinese,French
J09-1002	Spanish,English,German
2013.mtsummit-european.8	
2016.jeptalnrecital-jep.73	
C92-1001	
2020.lrec-1.114	English,Italian
L14-1036	
P14-3005	English,French
C92-1003	
2020.rail-1.7	Dangme,English,Akan,Kwa
L12-1503	
W16-1617	
F13-2031	
P07-2015	
L12-1496	
W13-5510	English,Japanese
2020.rail-1.8	Croatian,Setswana,Catalan,English,Polish,French
2021.deelio-1.1	
F14-4008	
C92-1004	Norwegian,Japanese
W15-2413	English
W13-5511	Cree
2020.rail-1.9	
2021.deelio-1.2	
C92-1006	Japanese,German,Italian,Chinese
2020.jeptalnrecital-demos.3	
2012.freeopmt-1.7	Spanish,Basque,English
D14-1051	French
W13-5410	English,Italian,Chinese
2004.iwslt-evaluation.13	English,Chinese
2021.emnlp-main.795	English
2021.deelio-1.3	Mandar
2011.mtsummit-wpt.7	English,German,French
C92-1005	English,Japanese,French
L18-1435	English
2011.mtsummit-papers.63	Spanish,Basque
N15-1096	English,Japanese,Nasal
W12-5106	English,Italian,Chinese
L10-1570	
W15-3701	Venetian,Italian
2001.jeptalnrecital-long.8	
2021.deelio-1.4	
2019.jeptalnrecital-demo.2	
C92-1021	Zo
P17-2028	English,Japanese
L18-1656	Basque,Galician,Karelian,Finnish,Catalan,Spanish,English,Italian,Welsh,Breton,Sardinian,French
2021.deelio-1.9	
W15-3702	Korean,Chinese
C98-1019	
W12-1402	
C92-1007	
W17-5510	French
S10-1001	German,Catalan,Spanish,English,Dutch,Italian
L16-1518	Frisian,Basque,Galician,Karelian,Latin,Breton,Catalan,Welsh,Aromanian,Sardinian,French
W15-3703	English,Chinese
2021.deelio-1.7	
W06-2302	
2000.iwpt-1.30	
C92-1008	Bo
W10-1750	Spanish,Sera,Chechen
C12-1140	Portuguese,German,Apache,Czech,English,Dutch,Italian,French
W15-3704	
2021.deelio-1.10	English
2020.lrec-1.226	
P98-1019	
C92-1009	
2020.lrec-1.169	Spanish,English,French,Gala
N10-1058	
W13-5409	Italian
W15-3705	English,German
2022.naacl-srw.11	
2021.deelio-1.8	English
2020.jeptalnrecital-jep.58	
C92-1016	
C92-1010	Greek,Finnish,Russian,English,Turkish
L14-1455	
W18-0507	German,Spanish,English,Swedish,French
W15-3706	English,German,Swedish
C92-1011	English
2021.deelio-1.11	English
2016.jeptalnrecital-jep.10	
L12-1198	
W18-0514	Swedish,English,Dutch,Arabic,French
W15-3708	Greek,Latin,English
W07-2445	English,Icelandic
2021.deelio-1.12	
2022.naacl-srw.4	
2016.jeptalnrecital-jep.38	
L12-1305	
W10-0209	English
H89-2030	Sowa,Yale,English
L12-1422	
W13-5501	Dogon,Italian,Japanese
D19-1162	English
2022.naacl-srw.8	
W09-4407	Spanish,English,Indonesian,Japanese
2016.jeptalnrecital-poster.11	
W06-2303	
W04-0806	Basque,Catalan,Spanish,English,Italian
R09-2011	Korean,Spanish,Japanese,Turkish,Chinese
2021.teachingnlp-1.7	English,Italian
W09-3826	French
W06-2305	English,German
L10-1588	
W04-0828	Spanish,English
L04-1373	
F14-1031	
W15-2201	Italian,Dutch,Hindi,Chinese,Swedish
2021.cmcl-1.1	English,Romani
2009.jeptalnrecital-court.4	Au
W03-2402	
W19-8012	
W00-1710	German
W09-4402	Portuguese,German,Spanish,English,Chinese
2021.cmcl-1.2	English
2021.smm4h-1.16	English
W06-0403	English,Dutch,French
W06-2925	Portuguese,German,Slovene,Bulgarian,Czech,Spanish,Dutch,Japanese,Chinese,Turkish,Arabic
2021.cmcl-1.3	English,Karen
W04-2415	Spanish,Catalan
W14-6105	English
2021.cmcl-1.4	Spanish,English,Turkish
W06-3126	Spanish
R09-1001	
2021.cmcl-1.6	
W10-1711	English,German,French
P06-2037	Spanish,English,German,Catalan
2021.cmcl-1.7	German,Russian,English,Dutch,Japanese,Hindi
2006.jeptalnrecital-poster.5	Au
W04-0836	Basque,Catalan,Spanish,English,Italian
N06-1007	
2021.cmcl-1.8	Latin,English,French
J83-2002	Portuguese,Mer
L08-1164	
W05-0628	Spanish
2021.cmcl-1.9	English
W07-1518	English,Dutch
W06-2304	French
W05-0620	English
W04-2103	English,Russian
2020.wmt-1.16	English,Polish,Czech,Inuktitut
2021.cmcl-1.10	English
J81-3002	Portuguese,Spanish,English,French
H05-1081	Spanish
C02-1090	
2021.cmcl-1.22	German
L04-1087	
2005.jeptalnrecital-long.10	
E03-1084	
2021.cmcl-1.21	English
W04-2412	Spanish,English,Catalan
W01-1302	English,Dutch,Russian
2021.cmcl-1.11	English
2010.iwslt-papers.18	
P07-3005	English,German,Arabic
E03-1038	Catalan,Spanish,Italian,Mo,French,Galician
2005.jeptalnrecital-court.22	Au
2021.cmcl-1.12	English
2004.jeptalnrecital-long.21	
2020.ldl-1.10	Occitan,Hebrew,Italian
C18-1236	Spanish,Apache
2021.cmcl-1.15	English
2021.cmcl-1.13	English
P06-1008	English,French
W17-4501	
W03-3004	
W17-7010	Hebrew,Latin,Slovene,Occitan,English,Italian,Mayo,Chinese,Pinyin,Arabic,French
W10-3711	Italian
2021.deelio-1.13	Hebrew,Russian,English,Dutch,Italian
W03-0421	Spanish,English,German
W15-3713	Hebrew,Apache,Italian
W03-0422	Spanish,English,German,Catalan
W13-5502	English,German,Italian
W10-1738	English,French,Arabic
2003.jeptalnrecital-poster.5	Au
W01-1001	
L08-1013	
2021.cmcl-1.14	English
2022.naacl-srw.13	English,Japanese
W07-0738	Spanish,English,Catalan
2022.naacl-srw.5	German,Beaver
D15-1051	Spanish,English
W06-2803	Italian,Amo
W98-0712	Spanish,English,Dutch,Italian
E03-1055	German
2020.lrec-1.883	Afrikaans,English,Italian,Japanese,Hindi,Swedish
W15-3710	English,Nepali
2021.conll-1.38	English
C96-1015	
W15-3712	Croatian
2021.alta-1.5	
W15-3711	Portuguese,Basque,Catalan,Spanish,English,Galician
2021.alta-1.11	English
W17-7624	Finnish,Czech,Spanish,English,Italian,Hindi,Chinese,Turkish,French,Arabic
W15-3714	Hebrew
2021.eacl-main.254	German,Korean,Croatian,Indonesian,Spanish,English,Dutch,Turkish,Arabic,French
L12-1005	
L16-1014	Basque,German,Hungarian,Czech,English,Italian,Arabic
L06-1416	
2021.semeval-1.54	English,Mayo
2020.acl-main.174	
L16-1520	English,Italian
W15-3715	Greek,Latin,Macedonian
W06-2606	English,Chinese
2021.emnlp-main.155	
W15-1604	Portuguese,Basque,English,Italian
D19-1212	Lala
S12-1012	English
2022.acl-long.202	
W15-2618	English,Italian,Swedish
P19-1630	
L14-1477	
W15-3716	Greek,Latin,Apache,English
L14-1317	
D19-5823	Nora,Tay
W13-1727	Telugu,German,Korean,Spanish,English,Italian,Hindi,Chinese,Japanese,Turkish,Arabic,French
L04-1273	
Q18-1001	English,Kuo
W09-0438	English,Arabic
W14-1820	English,Italian,Swedish
N18-1184	English,Finnish
L18-1088	Hungarian,French,Catalan,English,Italian,Romanian,Estonian,Galician
W13-1906	
L12-1426	
D17-1200	
2022.naacl-srw.2	English
Q16-1003	English,French,Chinese
W12-5812	English,Italian
L16-1401	English,Italian
2022.naacl-srw.3	English
L12-1588	
2022.findings-acl.261	
W13-5512	Spanish,English,Italian
W11-0314	English,Italian
L14-1559	
N15-1181	English
2022.acl-short.29	Portuguese,English,Italian,French
E14-1006	
2008.iwslt-papers.7	English,Chinese
W15-3707	
L08-1418	
W11-2308	Portuguese,German,English,Italian,French
2022.starsem-1.27	English
2014.amta-users.3	
W15-3709	Russian,Czech,English,Arabic,French
L10-1148	
L04-1463	
P99-1034	Hungarian,Czech,English,Mo,Turkish,Polish
L10-1379	
2022.naacl-main.52	Portuguese,German,Spanish,English,Italian,Danish,French
L04-1456	
2021.adaptnlp-1.18	English
C96-1064	Italian
W98-0710	English,Italian
W07-1513	German,Spanish,English,Dutch,Chinese,Arabic
W11-2705	German
C94-1037	Rotuman,English,Italian,Arabic
D07-1034	Tsou,English,Chinese
2020.lrec-1.769	English,Dutch,Italian
L12-1187	
2022.acl-long.567	English
W17-6631	Portuguese,Spanish
W04-2006	Portuguese,English
I05-1070	English,Chinese
2011.iwslt-papers.8	French
2021.naacl-main.174	
C08-1096	English
2020.lrec-1.176	Portuguese,English,Miao
2004.jeptalnrecital-recital.1	
R11-1060	Spanish,English
O05-5009	Tsou,English,Chinese
2020.evalnlgeval-1.5	Italian
2010.iwslt-papers.17	German Sign Language,German,Czech
L06-1401	
W17-6628	Vale,Toda
C04-1145	Alta,English,Chinese
P98-2245	English,Italian
2020.coling-main.65	Telugu,German,Korean,Spanish,English,Italian,French
W15-5621	Portuguese,Uma
L04-1367	
2008.iwslt-evaluation.16	Mada,Chinese,English,Arabic
L04-1284	
E03-1081	English,Chinese
2020.repl4nlp-1.15	Adi,English
2020.lrec-1.828	English,Italian
L06-1404	
2021.depling-1.2	Portuguese,English
L06-1406	
L08-1226	
Y03-1022	Tsou,English,Chinese
2021.gem-1.2	Italian
D18-1289	English,Italian
L06-1405	
L16-1044	Portuguese,English
L06-1407	
W02-1404	
W11-1009	German,Spanish,English,Italian,Hindi,Japanese,French
L06-1402	
W19-4430	English,Italian
L06-1408	
W02-1802	Tsou,English,Chinese
2020.lrec-1.37	English
W17-5049	Telugu,German,Korean,Spanish,English,Italian,Hindi,Chinese,Japanese,Turkish,Arabic,French
L06-1409	
L16-1426	Portuguese,Spanish,English,Danish,Turkish,Galician
W17-6505	German,Greek,Latin,Dakota,Russian,English,Italian
L10-1057	
L06-1403	
Y01-1010	English,Karen
L06-1410	
W06-0102	Tsou,English,Chinese
W09-0410	Spanish,English,German,French
L12-1351	
L06-1411	
L16-1618	English
2021.eacl-main.59	English
2021.triton-1.10	Kobo,Portuguese,English
C92-2083	Iban,English,Ilue,Italian
L12-1576	
L06-1412	
W15-5608	Portuguese
2005.jeptalnrecital-recital.2	
W11-3902	
2020.lrec-1.242	
D16-1034	Portuguese,Spanish,English,Italian,Danish,French
L06-1413	
2010.jeptalnrecital-court.13	
L06-1415	
W15-2708	English
N09-2066	German,Bulgarian,Czech,Spanish,English,Dutch,Italian,Chinese
W14-5812	Portuguese,German,Vale,English,Italian,Romanian
P19-1093	
P98-1065	French
2022.naacl-main.149	Portuguese,German,Korean,Spanish,English,Italian,Hindi,Arabic,French
W08-2138	
L10-1052	
W08-0512	Portuguese,Maia
L10-1616	
D19-3036	
L08-1552	
D07-1119	Greek,Catalan,English,Italian,Chinese,Turkish
L06-1414	
P19-1513	
2009.jeptalnrecital-demonstration.12	Apache
W04-1511	Portuguese
L08-1185	
P18-2095	
E14-1027	English,Chinese
2006.eamt-1.9	English,Hungarian,Kis
P12-2025	English,Japanese
N07-3007	Portuguese
L14-1160	
C02-2015	Spanish,English,Japanese,Kis,Polish
L04-1260	
L16-1384	German,Hungarian,English,Chinese,French
L12-1173	
L04-1430	
L06-1417	
L06-1419	
2021.emnlp-main.193	English
2021.semdeep-1.3	German
W15-4908	Spanish,English
W02-1501	Italian
E17-2101	English,German
2021.semdeep-1.2	
2001.mtsummit-road.9	Portuguese,German,Korean,Russian,Malay,Spanish,English,Italian,Japanese,Chinese,Pinyin,Kung,French
L08-1469	
W14-3352	
L08-1470	
Y02-1024	Tsou,English,Chinese
D14-1049	German,Czech,Spanish,English,Japanese,Chinese
2021.semdeep-1.1	
2021.semdeep-1.4	
P14-1065	English
L00-1052	
L08-1442	
W06-3103	English,German,Arabic
2007.tmi-papers.26	German,Spanish,English,American Sign Language,Chinese,Irish Sign Language
S10-1017	German,Catalan,Spanish,English,Dutch,Italian
2016.jeptalnrecital-demo.3	
W11-2149	English,German,French
2005.iwslt-1.19	Spanish,English
S13-1020	Spanish,English
I17-1101	French
J13-4003	Spanish,English,Catalan
W11-2211	English,French,Arabic
2015.jeptalnrecital-long.15	
L08-1206	
C10-2125	
P15-1091	Lodhi,French
L14-1119	
W11-1903	Spanish,English
W13-2715	German,Hebrew,Romanian,Finnish,Russian,Bulgarian,Catalan,Spanish,English,Dutch,Italian,Danish,Norwegian,Swedish,French
L14-1005	
S13-2100	English
W15-3402	Spanish,English
2022.naacl-main.299	Moji,English,Pin
L10-1125	
2021.fever-1.8	German,Catalan,Spanish,English,Italian,Kein,French
E17-1089	English,German,Chinese
2022.naacl-srw.1	
2022.naacl-srw.15	English
W17-4702	English,German,French
2022.naacl-main.280	English
L08-1048	
W09-4410	Portuguese,Bulgarian,Czech,English,Dutch,Polish
2005.jeptalnrecital-long.22	Au
W17-4813	English,German
L06-1421	
L10-1362	
2011.eamt-1.37	English,French,Arabic
W15-2506	Spanish,English,German,French
2013.iwslt-papers.1	German Sign Language,German
P15-3002	English,German,Chinese
L10-1238	
L12-1440	
L12-1057	
2004.jeptalnrecital-long.18	Au
2001.jeptalnrecital-long.14	Au
W09-4409	Spanish,English,French
L08-1560	
D16-1165	Arabic
2020.rail-1.2	English,Xhosa,Zulu
C92-1014	Spanish,English,German,French
C92-1055	
S19-1015	
C02-1112	Basque,English,Japanese
